image_id,image_path,role,label,method,tube_conf,roi_conf,mean_au,p95_au,sat_frac
solo_train_neg_19,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_19.jpg,solo,neg,HSV_V,0.8359,0.8222,241.487305,253.000000,0.000000
solo_train_neg_19,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_19.jpg,solo,neg,GRAY,0.8359,0.8222,190.836960,206.000000,0.000000
solo_train_neg_19,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_19.jpg,solo,neg,HSV_S,0.8359,0.8222,189.939407,194.000000,0.000000
solo_train_neg_19,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_19.jpg,solo,neg,G_norm,0.8359,0.8222,98.181694,100.454552,0.000000
solo_train_neg_19,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_19.jpg,solo,neg,G_ratio,0.8359,0.8222,225.404999,233.915237,0.000000
solo_train_neg_19,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_19.jpg,solo,neg,ExG,0.8359,0.8222,111.033432,168.000000,0.000000
solo_train_neg_2,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_2.jpg,solo,neg,G,0.8525,0.8132,174.521652,195.000000,0.000000
solo_train_neg_2,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_2.jpg,solo,neg,HSV_V,0.8525,0.8132,207.787796,224.000000,0.000000
solo_train_neg_2,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_2.jpg,solo,neg,GRAY,0.8525,0.8132,168.460800,186.000000,0.000000
solo_train_neg_2,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_2.jpg,solo,neg,HSV_S,0.8525,0.8132,213.186813,217.000000,0.000000
solo_train_neg_2,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_2.jpg,solo,neg,G_norm,0.8525,0.8132,106.660133,108.954552,0.000000
solo_train_neg_2,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_2.jpg,solo,neg,G_ratio,0.8525,0.8132,239.125381,247.911331,0.000000
solo_train_neg_2,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_2.jpg,solo,neg,ExG,0.8525,0.8132,182.188705,238.000000,0.000000
solo_train_neg_20,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_20.jpg,solo,neg,G,0.8348,0.8177,190.051743,208.000000,0.000000
solo_train_neg_20,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_20.jpg,solo,neg,HSV_V,0.8348,0.8177,241.703293,253.000000,0.000000
solo_train_neg_20,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_20.jpg,solo,neg,GRAY,0.8348,0.8177,190.858994,206.000000,0.000000
solo_train_neg_20,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_20.jpg,solo,neg,HSV_S,0.8348,0.8177,190.084778,194.000000,0.000000
solo_train_neg_20,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_20.jpg,solo,neg,G_norm,0.8348,0.8177,98.146591,100.319771,0.000000
solo_train_neg_20,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_20.jpg,solo,neg,G_ratio,0.8348,0.8177,229.148621,237.416702,0.000000
solo_train_neg_20,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_20.jpg,solo,neg,ExG,0.8348,0.8177,117.800125,176.071426,0.000000
solo_train_neg_21,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_21.jpg,solo,neg,G,0.8553,0.8056,187.949600,211.000000,0.000000
solo_train_neg_21,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_21.jpg,solo,neg,HSV_V,0.8553,0.8056,241.289078,254.000000,0.000000
solo_train_neg_21,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_21.jpg,solo,neg,GRAY,0.8553,0.8056,189.542984,208.000000,0.000000
solo_train_neg_21,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_21.jpg,solo,neg,HSV_S,0.8553,0.8056,190.273636,195.000000,0.000000
solo_train_neg_21,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_21.jpg,solo,neg,G_norm,0.8553,0.8056,97.387352,100.483276,0.000000
solo_train_neg_21,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_21.jpg,solo,neg,G_ratio,0.8553,0.8056,228.598541,240.334412,0.000000
solo_train_neg_21,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_21.jpg,solo,neg,ExG,0.8553,0.8056,164.800339,219.171982,0.000000
solo_train_neg_22,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_22.jpg,solo,neg,G,0.8430,0.8180,187.063248,210.000000,0.000000
solo_train_neg_22,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_22.jpg,solo,neg,HSV_V,0.8430,0.8180,240.505905,254.000000,0.000000
solo_train_neg_22,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_22.jpg,solo,neg,GRAY,0.8430,0.8180,188.790146,207.000000,0.000000
solo_train_neg_22,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_22.jpg,solo,neg,HSV_S,0.8430,0.8180,190.146561,196.000000,0.000000
solo_train_neg_22,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_22.jpg,solo,neg,G_norm,0.8430,0.8180,97.325401,100.111107,0.000000
solo_train_neg_22,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_22.jpg,solo,neg,G_ratio,0.8430,0.8180,230.628464,241.285904,0.000000
solo_train_neg_22,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_22.jpg,solo,neg,ExG,0.8430,0.8180,164.053680,224.399994,0.000000
solo_train_neg_23,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_23.jpg,solo,neg,G,0.8361,0.8271,181.026398,198.000000,0.000000
solo_train_neg_23,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_23.jpg,solo,neg,HSV_V,0.8361,0.8271,230.834335,244.000000,0.000000
solo_train_neg_23,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_23.jpg,solo,neg,GRAY,0.8361,0.8271,181.836578,196.000000,0.000000
solo_train_neg_23,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_23.jpg,solo,neg,HSV_S,0.8361,0.8271,191.924072,196.000000,0.000000
solo_train_neg_23,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_23.jpg,solo,neg,G_norm,0.8361,0.8271,98.340500,100.438782,0.000000
solo_train_neg_23,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_23.jpg,solo,neg,G_ratio,0.8361,0.8271,232.042511,240.147415,0.000000
solo_train_neg_23,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_23.jpg,solo,neg,ExG,0.8361,0.8271,114.037964,172.297302,0.000000
solo_train_neg_24,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_24.jpg,solo,neg,G,0.8308,0.8268,180.936142,198.000000,0.000000
solo_train_neg_24,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_24.jpg,solo,neg,HSV_V,0.8308,0.8268,230.944214,244.000000,0.000000
solo_train_neg_24,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_24.jpg,solo,neg,GRAY,0.8308,0.8268,181.821762,196.000000,0.000000
solo_train_neg_24,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_24.jpg,solo,neg,HSV_S,0.8308,0.8268,191.932465,197.000000,0.000000
solo_train_neg_24,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_24.jpg,solo,neg,G_norm,0.8308,0.8268,98.276154,100.344826,0.000000
solo_train_neg_24,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_24.jpg,solo,neg,G_ratio,0.8308,0.8268,230.713943,238.659790,0.000000
solo_train_neg_24,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_24.jpg,solo,neg,ExG,0.8308,0.8268,121.052452,171.472900,0.000000
solo_train_neg_25,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_25.jpg,solo,neg,G,0.8392,0.8057,155.982025,170.000000,0.000000
solo_train_neg_25,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_25.jpg,solo,neg,HSV_V,0.8392,0.8057,204.059036,217.000000,0.000000
solo_train_neg_25,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_25.jpg,solo,neg,GRAY,0.8392,0.8057,156.417450,169.000000,0.000000
solo_train_neg_25,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_25.jpg,solo,neg,HSV_S,0.8392,0.8057,212.891403,217.000000,0.000000
solo_train_neg_25,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_25.jpg,solo,neg,G_norm,0.8392,0.8057,100.899498,102.862320,0.000000
solo_train_neg_25,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_25.jpg,solo,neg,G_ratio,0.8392,0.8057,243.972534,251.821121,0.000000
solo_train_neg_25,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_25.jpg,solo,neg,ExG,0.8392,0.8057,154.472031,206.428574,0.000000
solo_train_neg_26,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_26.jpg,solo,neg,G,0.8453,0.8016,155.995926,169.000000,0.000000
solo_train_neg_26,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_26.jpg,solo,neg,HSV_V,0.8453,0.8016,203.885162,214.000000,0.000000
solo_train_neg_26,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_26.jpg,solo,neg,GRAY,0.8453,0.8016,156.369553,167.000000,0.000000
solo_train_neg_26,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_26.jpg,solo,neg,HSV_S,0.8453,0.8016,212.861618,217.000000,0.000000
solo_train_neg_26,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_26.jpg,solo,neg,G_norm,0.8453,0.8016,100.951683,102.992699,0.000000
solo_train_neg_26,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_26.jpg,solo,neg,G_ratio,0.8453,0.8016,242.487442,250.609650,0.000000
solo_train_neg_26,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_26.jpg,solo,neg,ExG,0.8453,0.8016,138.902756,188.307693,0.000000
solo_train_neg_27,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_27.jpg,solo,neg,G,0.8620,0.8001,160.383667,179.000000,0.000000
solo_train_neg_27,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_27.jpg,solo,neg,HSV_V,0.8620,0.8001,203.769669,220.000000,0.000000
solo_train_neg_27,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_27.jpg,solo,neg,GRAY,0.8620,0.8001,158.876831,175.000000,0.000000
solo_train_neg_27,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_27.jpg,solo,neg,HSV_S,0.8620,0.8001,213.401291,218.000000,0.000000
solo_train_neg_27,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_27.jpg,solo,neg,G_norm,0.8620,0.8001,102.748367,104.928230,0.000000
solo_train_neg_27,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_27.jpg,solo,neg,G_ratio,0.8620,0.8001,243.468231,252.107758,0.000000
solo_train_neg_27,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_27.jpg,solo,neg,ExG,0.8620,0.8001,184.191284,250.887100,0.000000
solo_train_neg_28,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_28.jpg,solo,neg,G,0.8609,0.7940,159.508133,178.000000,0.000000
solo_train_neg_28,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_28.jpg,solo,neg,HSV_V,0.8609,0.7940,202.840820,219.000000,0.000000
solo_train_neg_28,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_28.jpg,solo,neg,GRAY,0.8609,0.7940,158.095047,174.000000,0.000000
solo_train_neg_28,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_28.jpg,solo,neg,HSV_S,0.8609,0.7940,213.444061,218.000000,0.000000
solo_train_neg_28,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_28.jpg,solo,neg,G_norm,0.8609,0.7940,102.640877,105.000000,0.000000
solo_train_neg_28,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_28.jpg,solo,neg,G_ratio,0.8609,0.7940,242.699982,251.999634,0.000000
solo_train_neg_28,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_28.jpg,solo,neg,ExG,0.8609,0.7940,193.348190,251.554062,0.000000
solo_train_neg_29,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_29.jpg,solo,neg,G,0.8218,0.7998,188.594376,208.000000,0.000000
solo_train_neg_29,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_29.jpg,solo,neg,HSV_V,0.8218,0.7998,240.857758,252.000000,0.000000
solo_train_neg_29,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_29.jpg,solo,neg,GRAY,0.8218,0.7998,189.723495,205.000000,0.000000
solo_train_neg_29,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_29.jpg,solo,neg,HSV_S,0.8218,0.7998,190.487701,195.000000,0.000000
solo_train_neg_29,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_29.jpg,solo,neg,G_norm,0.8218,0.7998,97.917213,100.542854,0.000000
solo_train_neg_29,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_29.jpg,solo,neg,G_ratio,0.8218,0.7998,225.943771,235.807922,0.000000
solo_train_neg_29,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_29.jpg,solo,neg,ExG,0.8218,0.7998,125.828819,181.755310,0.000000
solo_train_neg_3,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_3.jpg,solo,neg,G,0.8467,0.8101,188.920181,212.000000,0.000000
solo_train_neg_3,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_3.jpg,solo,neg,HSV_V,0.8467,0.8101,236.361069,251.000000,0.000000
solo_train_neg_3,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_3.jpg,solo,neg,GRAY,0.8467,0.8101,188.411011,207.000000,0.000000
solo_train_neg_3,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_3.jpg,solo,neg,HSV_S,0.8467,0.8101,190.746872,195.000000,0.000000
solo_train_neg_3,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_3.jpg,solo,neg,G_norm,0.8467,0.8101,99.071564,101.597633,0.000000
solo_train_neg_3,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_3.jpg,solo,neg,G_ratio,0.8467,0.8101,228.437180,237.907578,0.000000
solo_train_neg_3,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_3.jpg,solo,neg,ExG,0.8467,0.8101,153.012238,194.491531,0.000000
solo_train_neg_30,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_30.jpg,solo,neg,G,0.8232,0.7988,188.632019,208.000000,0.000000
solo_train_neg_30,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_30.jpg,solo,neg,HSV_V,0.8232,0.7988,240.793640,253.000000,0.000000
solo_train_neg_30,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_30.jpg,solo,neg,GRAY,0.8232,0.7988,189.742371,206.000000,0.000000
solo_train_neg_30,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_30.jpg,solo,neg,HSV_S,0.8232,0.7988,190.508652,195.000000,0.000000
solo_train_neg_30,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_30.jpg,solo,neg,G_norm,0.8232,0.7988,97.945740,100.485153,0.000000
solo_train_neg_30,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_30.jpg,solo,neg,G_ratio,0.8232,0.7988,227.215256,236.800964,0.000000
solo_train_neg_30,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_30.jpg,solo,neg,ExG,0.8232,0.7988,133.046875,187.894730,0.000000
solo_train_neg_31,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_31.jpg,solo,neg,G,0.8584,0.8130,191.979584,212.000000,0.000000
solo_train_neg_31,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_31.jpg,solo,neg,HSV_V,0.8584,0.8130,241.813080,252.000000,0.000000
solo_train_neg_31,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_31.jpg,solo,neg,GRAY,0.8584,0.8130,192.004166,208.000000,0.000000
solo_train_neg_31,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_31.jpg,solo,neg,HSV_S,0.8584,0.8130,190.243286,194.000000,0.000000
solo_train_neg_31,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_31.jpg,solo,neg,G_norm,0.8584,0.8130,98.757065,101.516812,0.000000
solo_train_neg_31,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_31.jpg,solo,neg,G_ratio,0.8584,0.8130,227.163086,237.593115,0.000000
solo_train_neg_31,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_31.jpg,solo,neg,ExG,0.8584,0.8130,115.635712,177.391312,0.000000
solo_train_neg_32,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_32.jpg,solo,neg,G,0.8567,0.8172,192.297043,210.000000,0.000000
solo_train_neg_32,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_32.jpg,solo,neg,HSV_V,0.8567,0.8172,242.125687,252.000000,0.000000
solo_train_neg_32,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_32.jpg,solo,neg,GRAY,0.8567,0.8172,192.297913,206.000000,0.000000
solo_train_neg_32,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_32.jpg,solo,neg,HSV_S,0.8567,0.8172,190.118423,194.000000,0.000000
solo_train_neg_32,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_32.jpg,solo,neg,G_norm,0.8567,0.8172,98.762360,101.206223,0.000000
solo_train_neg_32,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_32.jpg,solo,neg,G_ratio,0.8567,0.8172,225.915939,235.073364,0.000000
solo_train_neg_32,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_32.jpg,solo,neg,ExG,0.8567,0.8172,117.415710,175.483871,0.000000
solo_train_neg_33,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_33.jpg,solo,neg,G,0.8441,0.8177,186.626450,203.000000,0.000000
solo_train_neg_33,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_33.jpg,solo,neg,HSV_V,0.8441,0.8177,237.979446,249.000000,0.000000
solo_train_neg_33,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_33.jpg,solo,neg,GRAY,0.8441,0.8177,187.585602,201.000000,0.000000
solo_train_neg_33,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_33.jpg,solo,neg,HSV_S,0.8441,0.8177,190.857727,195.000000,0.000000
solo_train_neg_33,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_33.jpg,solo,neg,G_norm,0.8441,0.8177,98.139442,100.214005,0.000000
solo_train_neg_33,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_33.jpg,solo,neg,G_ratio,0.8441,0.8177,225.801804,233.585495,0.000000
solo_train_neg_33,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_33.jpg,solo,neg,ExG,0.8441,0.8177,108.603600,156.686752,0.000000
solo_train_neg_34,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_34.jpg,solo,neg,G,0.8285,0.8204,187.394409,205.000000,0.000000
solo_train_neg_34,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_34.jpg,solo,neg,HSV_V,0.8285,0.8204,238.642334,251.000000,0.000000
solo_train_neg_34,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_34.jpg,solo,neg,GRAY,0.8285,0.8204,188.268280,203.000000,0.000000
solo_train_neg_34,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_34.jpg,solo,neg,HSV_S,0.8285,0.8204,190.691071,194.000000,0.000000
solo_train_neg_34,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_34.jpg,solo,neg,G_norm,0.8285,0.8204,98.182343,100.470001,0.000000
solo_train_neg_34,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_34.jpg,solo,neg,G_ratio,0.8285,0.8204,224.984055,233.550262,0.000000
solo_train_neg_34,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_34.jpg,solo,neg,ExG,0.8285,0.8204,104.301270,153.687714,0.000000
solo_train_neg_35,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_35.jpg,solo,neg,G,0.8252,0.8095,175.921494,199.000000,0.000000
solo_train_neg_35,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_35.jpg,solo,neg,HSV_V,0.8252,0.8095,232.593277,250.000000,0.000000
solo_train_neg_35,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_35.jpg,solo,neg,GRAY,0.8252,0.8095,179.369370,200.000000,0.000000
solo_train_neg_35,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_35.jpg,solo,neg,HSV_S,0.8252,0.8095,192.504471,199.000000,0.000000
solo_train_neg_35,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_35.jpg,solo,neg,G_norm,0.8252,0.8095,95.967903,98.646034,0.000000
solo_train_neg_35,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_35.jpg,solo,neg,G_ratio,0.8252,0.8095,229.654358,239.875137,0.000000
solo_train_neg_35,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_35.jpg,solo,neg,ExG,0.8252,0.8095,172.762344,225.291260,0.000000
solo_train_neg_36,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_36.jpg,solo,neg,G,0.8271,0.8096,175.450195,200.000000,0.000000
solo_train_neg_36,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_36.jpg,solo,neg,HSV_V,0.8271,0.8096,231.865204,250.000000,0.000000
solo_train_neg_36,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_36.jpg,solo,neg,GRAY,0.8271,0.8096,178.832520,200.000000,0.000000
solo_train_neg_36,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_36.jpg,solo,neg,HSV_S,0.8271,0.8096,192.608429,199.000000,0.000000
solo_train_neg_36,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_36.jpg,solo,neg,G_norm,0.8271,0.8096,96.044830,98.887794,0.000000
solo_train_neg_36,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_36.jpg,solo,neg,G_ratio,0.8271,0.8096,232.405701,243.417557,0.000000
solo_train_neg_36,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_36.jpg,solo,neg,ExG,0.8271,0.8096,162.218674,216.363647,0.000000
solo_train_neg_37,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_37.jpg,solo,neg,G,0.8437,0.8053,185.394623,208.000000,0.000000
solo_train_neg_37,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_37.jpg,solo,neg,HSV_V,0.8437,0.8053,225.297714,243.000000,0.000000
solo_train_neg_37,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_37.jpg,solo,neg,GRAY,0.8437,0.8053,182.536102,202.000000,0.000000
solo_train_neg_37,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_37.jpg,solo,neg,HSV_S,0.8437,0.8053,192.887070,199.000000,0.000000
solo_train_neg_37,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_37.jpg,solo,neg,G_norm,0.8437,0.8053,101.089043,103.493721,0.000000
solo_train_neg_37,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_37.jpg,solo,neg,G_ratio,0.8437,0.8053,238.764984,248.046875,0.000000
solo_train_neg_37,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_37.jpg,solo,neg,ExG,0.8437,0.8053,203.170792,242.560974,0.000000
solo_train_neg_38,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_38.jpg,solo,neg,G,0.8469,0.8030,186.214890,210.000000,0.000000
solo_train_neg_38,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_38.jpg,solo,neg,HSV_V,0.8469,0.8030,226.100937,246.000000,0.000000
solo_train_neg_38,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_38.jpg,solo,neg,GRAY,0.8469,0.8030,183.297623,204.000000,0.000000
solo_train_neg_38,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_38.jpg,solo,neg,HSV_S,0.8469,0.8030,192.786469,200.000000,0.000000
solo_train_neg_38,C:\n.gonorrhea_diagnostic_app\dataset\solo\train\neg\solo_train_neg_38.jpg,solo,neg,G_norm,0.8469,0.8030,101.117851,103.529999,0.000000
